Temperatur;Luftfeuchtigkeit;Timestamp
30.23918;59.48425;(2023, 8, 23, 13, 26, 15)
30.25253;59.46136;(2023, 8, 23, 13, 26, 16)
30.23918;59.43847;(2023, 8, 23, 13, 26, 17)
30.25253;59.39269;(2023, 8, 23, 13, 26, 18)
30.23918;59.33318;(2023, 8, 23, 13, 26, 19)
30.23918;59.32403;(2023, 8, 23, 13, 26, 20)
30.23918;59.28893;(2023, 8, 23, 13, 26, 21)
30.25253;59.30114;(2023, 8, 23, 13, 26, 22)
30.25253;59.30114;(2023, 8, 23, 13, 26, 23)
30.28191;59.28436;(2023, 8, 23, 13, 26, 24)
30.26855;59.43084;(2023, 8, 23, 13, 26, 25)
30.26855;59.44305;(2023, 8, 23, 13, 26, 26)
30.29526;59.35607;(2023, 8, 23, 13, 26, 27)
30.26855;59.24621;(2023, 8, 23, 13, 26, 28)
30.28191;59.23858;(2023, 8, 23, 13, 26, 29)
30.28191;59.23858;(2023, 8, 23, 13, 26, 30)
30.28191;59.23858;(2023, 8, 23, 13, 26, 31)
30.26855;59.2691;(2023, 8, 23, 13, 26, 32)
30.25253;59.22027;(2023, 8, 23, 13, 26, 33)
30.26855;59.22485;(2023, 8, 23, 13, 26, 34)
30.26855;59.22485;(2023, 8, 23, 13, 26, 35)
30.23918;59.21874;(2023, 8, 23, 13, 26, 36)
30.23918;59.23248;(2023, 8, 23, 13, 26, 37)
30.23918;59.23248;(2023, 8, 23, 13, 26, 38)
30.22583;59.22942;(2023, 8, 23, 13, 26, 39)
30.20981;59.2279;(2023, 8, 23, 13, 26, 40)
30.22583;59.26147;(2023, 8, 23, 13, 26, 41)
30.22583;59.30724;(2023, 8, 23, 13, 26, 42)
30.23918;59.34692;(2023, 8, 23, 13, 26, 43)
30.25253;59.34844;(2023, 8, 23, 13, 26, 44)
30.25253;59.30114;(2023, 8, 23, 13, 26, 45)
30.29526;59.26452;(2023, 8, 23, 13, 26, 46)
30.32463;59.234;(2023, 8, 23, 13, 26, 47)
30.29526;59.17296;(2023, 8, 23, 13, 26, 48)
30.32463;59.09514;(2023, 8, 23, 13, 26, 49)
30.33798;59.0631;(2023, 8, 23, 13, 26, 50)
30.35133;58.97307;(2023, 8, 23, 13, 26, 51)
30.35133;58.89372;(2023, 8, 23, 13, 26, 52)
30.38071;58.88609;(2023, 8, 23, 13, 26, 53)
30.38071;58.85252;(2023, 8, 23, 13, 26, 54)
30.38071;58.79454;(2023, 8, 23, 13, 26, 55)
30.38071;58.74876;(2023, 8, 23, 13, 26, 56)
30.38071;58.84337;(2023, 8, 23, 13, 26, 57)
30.38071;58.82964;(2023, 8, 23, 13, 26, 58)
30.39407;58.76249;(2023, 8, 23, 13, 26, 59)
30.40742;58.77622;(2023, 8, 23, 13, 27, 0)
30.39407;58.7396;(2023, 8, 23, 13, 27, 1)
30.39407;58.72892;(2023, 8, 23, 13, 27, 2)
30.40742;58.66178;(2023, 8, 23, 13, 27, 3)
30.40742;58.69688;(2023, 8, 23, 13, 27, 4)
30.40742;58.84795;(2023, 8, 23, 13, 27, 5)
30.40742;58.83421;(2023, 8, 23, 13, 27, 6)
30.39407;58.87694;(2023, 8, 23, 13, 27, 7)
30.36469;58.89525;(2023, 8, 23, 13, 27, 8)
30.38071;58.92119;(2023, 8, 23, 13, 27, 9)
30.36469;58.93187;(2023, 8, 23, 13, 27, 10)
30.39407;58.91203;(2023, 8, 23, 13, 27, 11)
30.38071;58.89983;(2023, 8, 23, 13, 27, 12)
30.39407;58.82048;(2023, 8, 23, 13, 27, 13)
30.38071;58.77164;(2023, 8, 23, 13, 27, 14)
30.38071;58.78385;(2023, 8, 23, 13, 27, 15)
30.38071;58.81743;(2023, 8, 23, 13, 27, 16)
30.35133;58.82506;(2023, 8, 23, 13, 27, 17)
30.36469;58.87236;(2023, 8, 23, 13, 27, 18)
30.35133;58.93034;(2023, 8, 23, 13, 27, 19)
30.36469;58.97612;(2023, 8, 23, 13, 27, 20)
30.33798;58.97154;(2023, 8, 23, 13, 27, 21)
30.35133;58.96391;(2023, 8, 23, 13, 27, 22)
30.35133;59.00816;(2023, 8, 23, 13, 27, 23)
30.35133;59.0219;(2023, 8, 23, 13, 27, 24)
30.35133;58.99901;(2023, 8, 23, 13, 27, 25)
30.38071;59.02647;(2023, 8, 23, 13, 27, 26)
30.35133;59.05547;(2023, 8, 23, 13, 27, 27)
30.38071;59.04936;(2023, 8, 23, 13, 27, 28)
30.35133;59.07835;(2023, 8, 23, 13, 27, 29)
30.32463;59.32555;(2023, 8, 23, 13, 27, 30)
30.33798;59.47662;(2023, 8, 23, 13, 27, 31)
30.33798;59.56817;(2023, 8, 23, 13, 27, 32)
30.33798;59.58038;(2023, 8, 23, 13, 27, 33)
30.33798;59.5346;(2023, 8, 23, 13, 27, 34)
30.35133;59.50408;(2023, 8, 23, 13, 27, 35)
30.33798;59.68567;(2023, 8, 23, 13, 27, 36)
30.35133;59.69635;(2023, 8, 23, 13, 27, 37)
30.36469;59.69024;(2023, 8, 23, 13, 27, 38)
30.33798;59.51171;(2023, 8, 23, 13, 27, 39)
30.33798;59.45373;(2023, 8, 23, 13, 27, 40)
30.36469;59.45831;(2023, 8, 23, 13, 27, 41)
30.33798;59.51171;(2023, 8, 23, 13, 27, 42)
30.33798;59.55749;(2023, 8, 23, 13, 27, 43)
30.33798;59.62768;(2023, 8, 23, 13, 27, 44)
30.35133;59.8703;(2023, 8, 23, 13, 27, 45)
30.32463;60.03815;(2023, 8, 23, 13, 27, 46)
30.30861;60.17243;(2023, 8, 23, 13, 27, 47)
30.29526;60.23957;(2023, 8, 23, 13, 27, 48)
30.30861;60.09308;(2023, 8, 23, 13, 27, 49)
30.29526;59.96491;(2023, 8, 23, 13, 27, 50)
30.28191;59.82299;(2023, 8, 23, 13, 27, 51)
30.26855;59.81994;(2023, 8, 23, 13, 27, 52)
30.25253;59.71466;(2023, 8, 23, 13, 27, 53)
30.28191;59.68567;(2023, 8, 23, 13, 27, 54)
30.26855;59.7055;(2023, 8, 23, 13, 27, 55)
30.23918;59.64447;(2023, 8, 23, 13, 27, 56)
30.25253;59.51781;(2023, 8, 23, 13, 27, 57)
30.26855;59.48882;(2023, 8, 23, 13, 27, 58)
30.22583;59.41253;(2023, 8, 23, 13, 27, 59)
30.23918;59.38049;(2023, 8, 23, 13, 28, 0)
30.19646;59.40795;(2023, 8, 23, 13, 28, 1)
30.22583;59.48119;(2023, 8, 23, 13, 28, 2)
30.20981;59.45373;(2023, 8, 23, 13, 28, 3)
30.22583;59.45678;(2023, 8, 23, 13, 28, 4)
30.19646;59.44305;(2023, 8, 23, 13, 28, 5)
30.20981;59.57122;(2023, 8, 23, 13, 28, 6)
30.22583;59.96186;(2023, 8, 23, 13, 28, 7)
30.20981;60.12055;(2023, 8, 23, 13, 28, 8)
30.22583;60.20447;(2023, 8, 23, 13, 28, 9)
30.20981;60.32807;(2023, 8, 23, 13, 28, 10)
30.20981;60.53407;(2023, 8, 23, 13, 28, 11)
30.20981;60.70649;(2023, 8, 23, 13, 28, 12)
30.20981;60.61494;(2023, 8, 23, 13, 28, 13)
30.20981;60.9369;(2023, 8, 23, 13, 28, 14)
30.20981;61.4023;(2023, 8, 23, 13, 28, 15)
30.23918;61.58084;(2023, 8, 23, 13, 28, 16)
30.22583;61.39467;(2023, 8, 23, 13, 28, 17)
30.23918;61.36568;(2023, 8, 23, 13, 28, 18)
30.23918;61.56863;(2023, 8, 23, 13, 28, 19)
30.23918;61.92416;(2023, 8, 23, 13, 28, 20)
30.22583;61.6968;(2023, 8, 23, 13, 28, 21)
30.23918;61.31227;(2023, 8, 23, 13, 28, 22)
30.23918;60.97658;(2023, 8, 23, 13, 28, 23)
30.25253;60.70191;(2023, 8, 23, 13, 28, 24)
30.23918;60.6424;(2023, 8, 23, 13, 28, 25)
30.25253;60.70191;(2023, 8, 23, 13, 28, 26)
30.25253;60.79347;(2023, 8, 23, 13, 28, 27)
30.23918;60.66529;(2023, 8, 23, 13, 28, 28)
30.25253;60.5066;(2023, 8, 23, 13, 28, 29)
30.25253;60.47303;(2023, 8, 23, 13, 28, 30)
30.22583;60.66224;(2023, 8, 23, 13, 28, 31)
30.25253;60.61036;(2023, 8, 23, 13, 28, 32)
30.25253;60.41505;(2023, 8, 23, 13, 28, 33)
30.20981;60.22278;(2023, 8, 23, 13, 28, 34)
30.20981;60.15412;(2023, 8, 23, 13, 28, 35)
30.22583;60.15717;(2023, 8, 23, 13, 28, 36)
30.22583;60.24872;(2023, 8, 23, 13, 28, 37)
30.20981;60.39674;(2023, 8, 23, 13, 28, 38)
30.19646;60.44099;(2023, 8, 23, 13, 28, 39)
30.19646;60.3357;(2023, 8, 23, 13, 28, 40)
30.18311;60.16327;(2023, 8, 23, 13, 28, 41)
30.19646;60.07477;(2023, 8, 23, 13, 28, 42)
30.14038;59.96032;(2023, 8, 23, 13, 28, 43)
30.16975;59.90692;(2023, 8, 23, 13, 28, 44)
30.18311;59.8413;(2023, 8, 23, 13, 28, 45)
30.15373;59.80163;(2023, 8, 23, 13, 28, 46)
30.14038;59.76501;(2023, 8, 23, 13, 28, 47)
30.15373;59.76806;(2023, 8, 23, 13, 28, 48)
30.15373;59.7879;(2023, 8, 23, 13, 28, 49)
30.14038;59.71923;(2023, 8, 23, 13, 28, 50)
30.14038;59.69482;(2023, 8, 23, 13, 28, 51)
30.12703;59.7055;(2023, 8, 23, 13, 28, 52)
30.11368;59.71466;(2023, 8, 23, 13, 28, 53)
30.14038;59.75433;(2023, 8, 23, 13, 28, 54)
30.12703;59.98017;(2023, 8, 23, 13, 28, 55)
30.11368;59.97864;(2023, 8, 23, 13, 28, 56)
30.11368;59.92065;(2023, 8, 23, 13, 28, 57)
30.09766;59.86114;(2023, 8, 23, 13, 28, 58)
30.09766;59.82757;(2023, 8, 23, 13, 28, 59)
30.09766;59.87335;(2023, 8, 23, 13, 29, 0)
30.05493;59.80621;(2023, 8, 23, 13, 29, 1)
30.0843;59.81079;(2023, 8, 23, 13, 29, 2)
30.0843;59.80163;(2023, 8, 23, 13, 29, 3)
30.07095;59.77417;(2023, 8, 23, 13, 29, 4)
30.11368;59.77264;(2023, 8, 23, 13, 29, 5)
30.05493;60.01526;(2023, 8, 23, 13, 29, 6)
30.0843;60.11139;(2023, 8, 23, 13, 29, 7)
30.0843;60.0885;(2023, 8, 23, 13, 29, 8)
30.09766;60.13581;(2023, 8, 23, 13, 29, 9)
30.0843;60.30518;(2023, 8, 23, 13, 29, 10)
30.0843;60.36317;(2023, 8, 23, 13, 29, 11)
30.11368;60.39063;(2023, 8, 23, 13, 29, 12)
30.0843;60.45472;(2023, 8, 23, 13, 29, 13)
30.07095;60.53407;(2023, 8, 23, 13, 29, 14)
30.0843;60.61494;(2023, 8, 23, 13, 29, 15)
30.09766;61.00862;(2023, 8, 23, 13, 29, 16)
30.09766;61.33974;(2023, 8, 23, 13, 29, 17)
30.07095;61.39925;(2023, 8, 23, 13, 29, 18)
30.07095;61.15206;(2023, 8, 23, 13, 29, 19)
30.07095;60.90028;(2023, 8, 23, 13, 29, 20)
30.0843;60.67139;(2023, 8, 23, 13, 29, 21)
30.0843;60.54627;(2023, 8, 23, 13, 29, 22)
30.09766;60.60578;(2023, 8, 23, 13, 29, 23)
30.05493;60.47303;(2023, 8, 23, 13, 29, 24)
30.07095;60.44099;(2023, 8, 23, 13, 29, 25)
30.0843;60.57984;(2023, 8, 23, 13, 29, 26)
30.09766;60.67445;(2023, 8, 23, 13, 29, 27)
30.09766;60.82552;(2023, 8, 23, 13, 29, 28)
30.11368;60.88503;(2023, 8, 23, 13, 29, 29)
30.0843;60.85451;(2023, 8, 23, 13, 29, 30)
30.11368;60.78127;(2023, 8, 23, 13, 29, 31)
30.11368;60.67597;(2023, 8, 23, 13, 29, 32)
30.09766;60.52491;(2023, 8, 23, 13, 29, 33)
30.0843;60.37385;(2023, 8, 23, 13, 29, 34)
30.09766;60.27314;(2023, 8, 23, 13, 29, 35)
30.09766;60.21668;(2023, 8, 23, 13, 29, 36)
30.09766;60.11292;(2023, 8, 23, 13, 29, 37)
30.09766;60.25025;(2023, 8, 23, 13, 29, 38)
30.14038;60.57832;(2023, 8, 23, 13, 29, 39)
30.0843;61.10628;(2023, 8, 23, 13, 29, 40)
30.12703;61.45266;(2023, 8, 23, 13, 29, 41)
30.12703;61.35347;(2023, 8, 23, 13, 29, 42)
30.11368;61.12459;(2023, 8, 23, 13, 29, 43)
30.12703;61.21614;(2023, 8, 23, 13, 29, 44)
30.11368;61.35195;(2023, 8, 23, 13, 29, 45)
30.0843;61.17495;(2023, 8, 23, 13, 29, 46)
30.0843;60.94911;(2023, 8, 23, 13, 29, 47)
30.0843;60.78889;(2023, 8, 23, 13, 29, 48)
30.0843;60.64851;(2023, 8, 23, 13, 29, 49)
30.0843;60.51118;(2023, 8, 23, 13, 29, 50)
30.07095;60.32654;(2023, 8, 23, 13, 29, 51)
30.09766;60.27314;(2023, 8, 23, 13, 29, 52)
30.07095;60.19989;(2023, 8, 23, 13, 29, 53)
30.07095;60.15412;(2023, 8, 23, 13, 29, 54)
30.0843;60.13428;(2023, 8, 23, 13, 29, 55)
30.0843;60.11139;(2023, 8, 23, 13, 29, 56)
30.07095;60.14344;(2023, 8, 23, 13, 29, 57)
30.07095;60.12055;(2023, 8, 23, 13, 29, 58)
30.04158;60.08088;(2023, 8, 23, 13, 29, 59)
30.05493;59.99237;(2023, 8, 23, 13, 30, 0)
30.07095;60.24567;(2023, 8, 23, 13, 30, 1)
30.05493;60.40437;(2023, 8, 23, 13, 30, 2)
30.07095;60.32654;(2023, 8, 23, 13, 30, 3)
30.05493;60.41505;(2023, 8, 23, 13, 30, 4)
30.07095;60.82094;(2023, 8, 23, 13, 30, 5)
30.05493;60.90944;(2023, 8, 23, 13, 30, 6)
30.0843;61.04066;(2023, 8, 23, 13, 30, 7)
30.05493;61.37484;(2023, 8, 23, 13, 30, 8)
30.07095;61.44045;(2023, 8, 23, 13, 30, 9)
30.07095;61.40841;(2023, 8, 23, 13, 30, 10)
30.07095;61.47554;(2023, 8, 23, 13, 30, 11)
30.07095;61.2604;(2023, 8, 23, 13, 30, 12)
30.09766;61.10017;(2023, 8, 23, 13, 30, 13)
30.09766;60.91707;(2023, 8, 23, 13, 30, 14)
30.0843;60.74006;(2023, 8, 23, 13, 30, 15)
30.12703;60.87587;(2023, 8, 23, 13, 30, 16)
30.11368;60.77058;(2023, 8, 23, 13, 30, 17)
30.11368;60.60731;(2023, 8, 23, 13, 30, 18)
30.12703;60.40589;(2023, 8, 23, 13, 30, 19)
30.11368;60.29908;(2023, 8, 23, 13, 30, 20)
30.09766;60.28534;(2023, 8, 23, 13, 30, 21)
30.09766;60.27314;(2023, 8, 23, 13, 30, 22)
30.11368;60.27619;(2023, 8, 23, 13, 30, 23)
30.12703;60.50965;(2023, 8, 23, 13, 30, 24)
30.09766;60.67445;(2023, 8, 23, 13, 30, 25)
30.11368;60.83925;(2023, 8, 23, 13, 30, 26)
30.0843;60.82246;(2023, 8, 23, 13, 30, 27)
30.07095;60.6836;(2023, 8, 23, 13, 30, 28)
30.0843;60.4654;(2023, 8, 23, 13, 30, 29)
30.0843;60.35096;(2023, 8, 23, 13, 30, 30)
30.07095;60.23499;(2023, 8, 23, 13, 30, 31)
30.05493;60.19837;(2023, 8, 23, 13, 30, 32)
30.07095;60.13123;(2023, 8, 23, 13, 30, 33)
30.04158;60.07019;(2023, 8, 23, 13, 30, 34)
30.05493;60.15259;(2023, 8, 23, 13, 30, 35)
30.07095;60.23499;(2023, 8, 23, 13, 30, 36)
30.01488;60.13428;(2023, 8, 23, 13, 30, 37)
30.04158;60.10376;(2023, 8, 23, 13, 30, 38)
30.02823;60.10224;(2023, 8, 23, 13, 30, 39)
30.02823;60.04425;(2023, 8, 23, 13, 30, 40)
30.04158;60.16175;(2023, 8, 23, 13, 30, 41)
30.07095;60.53407;(2023, 8, 23, 13, 30, 42)
30.04158;60.6897;(2023, 8, 23, 13, 30, 43)
30.04158;60.79042;(2023, 8, 23, 13, 30, 44)
30.05493;60.84077;(2023, 8, 23, 13, 30, 45)
30.0843;60.74006;(2023, 8, 23, 13, 30, 46)
30.05493;60.63325;(2023, 8, 23, 13, 30, 47)
30.0843;60.60273;(2023, 8, 23, 13, 30, 48)
30.07095;60.72633;(2023, 8, 23, 13, 30, 49)
30.07095;60.66987;(2023, 8, 23, 13, 30, 50)
30.05493;60.58747;(2023, 8, 23, 13, 30, 51)
30.07095;60.53407;(2023, 8, 23, 13, 30, 52)
30.07095;60.71717;(2023, 8, 23, 13, 30, 53)
30.0843;60.67139;(2023, 8, 23, 13, 30, 54)
30.09766;60.88197;(2023, 8, 23, 13, 30, 55)
30.0843;61.28481;(2023, 8, 23, 13, 30, 56)
30.09766;61.51217;(2023, 8, 23, 13, 30, 57)
30.0843;61.34737;(2023, 8, 23, 13, 30, 58)
30.07095;61.26955;(2023, 8, 23, 13, 30, 59)
30.07095;61.24819;(2023, 8, 23, 13, 31, 0)
30.0843;61.07423;(2023, 8, 23, 13, 31, 1)
30.07095;60.85298;(2023, 8, 23, 13, 31, 2)
30.0843;60.70649;(2023, 8, 23, 13, 31, 3)
30.09766;60.66529;(2023, 8, 23, 13, 31, 4)
30.09766;60.6302;(2023, 8, 23, 13, 31, 5)
30.09766;60.66529;(2023, 8, 23, 13, 31, 6)
30.11368;60.70191;(2023, 8, 23, 13, 31, 7)
30.09766;60.65308;(2023, 8, 23, 13, 31, 8)
30.09766;60.46845;(2023, 8, 23, 13, 31, 9)
30.05493;60.34638;(2023, 8, 23, 13, 31, 10)
30.07095;60.17701;(2023, 8, 23, 13, 31, 11)
30.05493;60.10682;(2023, 8, 23, 13, 31, 12)
30.07095;59.9939;(2023, 8, 23, 13, 31, 13)
30.05493;59.93286;(2023, 8, 23, 13, 31, 14)
30.04158;59.88708;(2023, 8, 23, 13, 31, 15)
30.04158;59.92065;(2023, 8, 23, 13, 31, 16)
30.05493;59.90997;(2023, 8, 23, 13, 31, 17)
30.01488;59.91607;(2023, 8, 23, 13, 31, 18)
30.04158;59.92065;(2023, 8, 23, 13, 31, 19)
30.02823;59.92828;(2023, 8, 23, 13, 31, 20)
29.99886;59.95727;(2023, 8, 23, 13, 31, 21)
30.02823;60.14801;(2023, 8, 23, 13, 31, 22)
30.04158;60.4242;(2023, 8, 23, 13, 31, 23)
30.04158;60.71107;(2023, 8, 23, 13, 31, 24)
30.05493;61.03609;(2023, 8, 23, 13, 31, 25)
30.04158;61.02235;(2023, 8, 23, 13, 31, 26)
30.04158;60.97353;(2023, 8, 23, 13, 31, 27)
30.05493;61.12764;(2023, 8, 23, 13, 31, 28)
30.07095;61.21614;(2023, 8, 23, 13, 31, 29)
30.0843;61.23903;(2023, 8, 23, 13, 31, 30)
30.07095;61.40841;(2023, 8, 23, 13, 31, 31)
30.04158;61.35195;(2023, 8, 23, 13, 31, 32)
30.07095;61.34432;(2023, 8, 23, 13, 31, 33)
30.05493;61.28786;(2023, 8, 23, 13, 31, 34)
30.07095;61.30312;(2023, 8, 23, 13, 31, 35)
30.05493;61.07881;(2023, 8, 23, 13, 31, 36)
30.05493;60.90944;(2023, 8, 23, 13, 31, 37)
30.05493;60.7248;(2023, 8, 23, 13, 31, 38)
30.02823;60.59357;(2023, 8, 23, 13, 31, 39)
30.04158;60.44709;(2023, 8, 23, 13, 31, 40)
30.04158;60.34485;(2023, 8, 23, 13, 31, 41)
30.04158;60.40131;(2023, 8, 23, 13, 31, 42)
30.04158;60.51575;(2023, 8, 23, 13, 31, 43)
30.07095;60.57832;(2023, 8, 23, 13, 31, 44)
30.04158;60.49287;(2023, 8, 23, 13, 31, 45)
30.07095;60.64698;(2023, 8, 23, 13, 31, 46)
30.04158;60.78127;(2023, 8, 23, 13, 31, 47)
30.04158;60.72175;(2023, 8, 23, 13, 31, 48)
30.04158;60.58442;(2023, 8, 23, 13, 31, 49)
30.01488;60.4654;(2023, 8, 23, 13, 31, 50)
30.02823;60.3769;(2023, 8, 23, 13, 31, 51)
30.04158;60.29908;(2023, 8, 23, 13, 31, 52)
30.04158;60.16175;(2023, 8, 23, 13, 31, 53)
30.04158;60.14954;(2023, 8, 23, 13, 31, 54)
30.04158;60.29908;(2023, 8, 23, 13, 31, 55)
30.02823;60.50202;(2023, 8, 23, 13, 31, 56)
30.02823;60.49134;(2023, 8, 23, 13, 31, 57)
30.02823;60.35401;(2023, 8, 23, 13, 31, 58)
29.99886;60.25788;(2023, 8, 23, 13, 31, 59)
29.99886;60.18616;(2023, 8, 23, 13, 32, 0)
29.97215;60.16175;(2023, 8, 23, 13, 32, 1)
29.99886;60.16632;(2023, 8, 23, 13, 32, 2)
29.97215;60.23041;(2023, 8, 23, 13, 32, 3)
29.9855;60.27619;(2023, 8, 23, 13, 32, 4)
29.97215;60.27314;(2023, 8, 23, 13, 32, 5)
29.9855;60.2182;(2023, 8, 23, 13, 32, 6)
29.95613;60.14496;(2023, 8, 23, 13, 32, 7)
29.95613;60.12207;(2023, 8, 23, 13, 32, 8)
29.95613;60.11139;(2023, 8, 23, 13, 32, 9)
29.94011;60.10834;(2023, 8, 23, 13, 32, 10)
29.92676;60.10682;(2023, 8, 23, 13, 32, 11)
29.95613;60.2945;(2023, 8, 23, 13, 32, 12)
29.97215;60.49134;(2023, 8, 23, 13, 32, 13)
29.95613;60.52338;(2023, 8, 23, 13, 32, 14)
29.95613;60.51423;(2023, 8, 23, 13, 32, 15)
29.94011;60.38605;(2023, 8, 23, 13, 32, 16)
29.95613;60.27161;(2023, 8, 23, 13, 32, 17)
29.94011;60.2594;(2023, 8, 23, 13, 32, 18)
29.92676;60.23194;(2023, 8, 23, 13, 32, 19)
29.91341;60.26398;(2023, 8, 23, 13, 32, 20)
29.94011;60.2594;(2023, 8, 23, 13, 32, 21)
29.92676;60.24414;(2023, 8, 23, 13, 32, 22)
29.92676;60.19837;(2023, 8, 23, 13, 32, 23)
29.91341;60.19532;(2023, 8, 23, 13, 32, 24)
29.92676;60.20905;(2023, 8, 23, 13, 32, 25)
29.91341;60.51575;(2023, 8, 23, 13, 32, 26)
29.91341;60.7477;(2023, 8, 23, 13, 32, 27)
29.91341;60.82552;(2023, 8, 23, 13, 32, 28)
29.91341;60.80263;(2023, 8, 23, 13, 32, 29)
29.91341;60.7477;(2023, 8, 23, 13, 32, 30)
29.97215;60.66529;(2023, 8, 23, 13, 32, 31)
29.99886;60.65766;(2023, 8, 23, 13, 32, 32)
29.9855;60.78127;(2023, 8, 23, 13, 32, 33)
30.01488;60.84383;(2023, 8, 23, 13, 32, 34)
29.99886;60.84077;(2023, 8, 23, 13, 32, 35)
30.01488;60.76295;(2023, 8, 23, 13, 32, 36)
30.01488;60.69428;(2023, 8, 23, 13, 32, 37)
29.99886;60.76143;(2023, 8, 23, 13, 32, 38)
29.99886;60.76143;(2023, 8, 23, 13, 32, 39)
29.99886;60.74922;(2023, 8, 23, 13, 32, 40)
29.99886;61.15053;(2023, 8, 23, 13, 32, 41)
30.01488;61.42214;(2023, 8, 23, 13, 32, 42)
30.01488;61.41146;(2023, 8, 23, 13, 32, 43)
30.01488;61.33516;(2023, 8, 23, 13, 32, 44)
30.02823;61.2192;(2023, 8, 23, 13, 32, 45)
30.01488;60.98116;(2023, 8, 23, 13, 32, 46)
30.04158;60.91707;(2023, 8, 23, 13, 32, 47)
30.04158;60.78127;(2023, 8, 23, 13, 32, 48)
30.04158;60.66529;(2023, 8, 23, 13, 32, 49)
30.05493;60.46082;(2023, 8, 23, 13, 32, 50)
30.05493;60.34638;(2023, 8, 23, 13, 32, 51)
30.04158;60.37843;(2023, 8, 23, 13, 32, 52)
30.05493;60.49592;(2023, 8, 23, 13, 32, 53)
30.02823;60.5478;(2023, 8, 23, 13, 32, 54)
30.02823;60.52491;(2023, 8, 23, 13, 32, 55)
30.02823;60.41047;(2023, 8, 23, 13, 32, 56)
30.07095;60.46387;(2023, 8, 23, 13, 32, 57)
30.04158;60.6424;(2023, 8, 23, 13, 32, 58)
30.04158;60.72175;(2023, 8, 23, 13, 32, 59)
30.04158;60.80263;(2023, 8, 23, 13, 33, 0)
30.05493;60.75838;(2023, 8, 23, 13, 33, 1)
30.02823;60.87129;(2023, 8, 23, 13, 33, 2)
30.05493;60.89571;(2023, 8, 23, 13, 33, 3)
30.05493;60.86214;(2023, 8, 23, 13, 33, 4)
30.07095;60.72633;(2023, 8, 23, 13, 33, 5)
30.05493;60.66682;(2023, 8, 23, 13, 33, 6)
30.05493;60.64393;(2023, 8, 23, 13, 33, 7)
30.0843;60.54627;(2023, 8, 23, 13, 33, 8)
30.07095;60.40894;(2023, 8, 23, 13, 33, 9)
30.09766;60.31891;(2023, 8, 23, 13, 33, 10)
30.07095;60.23499;(2023, 8, 23, 13, 33, 11)
30.09766;60.18158;(2023, 8, 23, 13, 33, 12)
30.09766;60.1587;(2023, 8, 23, 13, 33, 13)
30.12703;60.09461;(2023, 8, 23, 13, 33, 14)
30.14038;60.17701;(2023, 8, 23, 13, 33, 15)
30.14038;60.31739;(2023, 8, 23, 13, 33, 16)
30.14038;60.36012;(2023, 8, 23, 13, 33, 17)
30.14038;60.40894;(2023, 8, 23, 13, 33, 18)
30.12703;60.34943;(2023, 8, 23, 13, 33, 19)
30.12703;60.48371;(2023, 8, 23, 13, 33, 20)
30.11368;60.48219;(2023, 8, 23, 13, 33, 21)
30.11368;60.34638;(2023, 8, 23, 13, 33, 22)
30.09766;60.20447;(2023, 8, 23, 13, 33, 23)
30.11368;60.17243;(2023, 8, 23, 13, 33, 24)
30.09766;60.07935;(2023, 8, 23, 13, 33, 25)
30.0843;59.99695;(2023, 8, 23, 13, 33, 26)
30.0843;59.90234;(2023, 8, 23, 13, 33, 27)
30.09766;59.91912;(2023, 8, 23, 13, 33, 28)
30.05493;59.80621;(2023, 8, 23, 13, 33, 29)
30.05493;59.81842;(2023, 8, 23, 13, 33, 30)
30.07095;59.80926;(2023, 8, 23, 13, 33, 31)
30.0843;59.90234;(2023, 8, 23, 13, 33, 32)
30.09766;59.91912;(2023, 8, 23, 13, 33, 33)
30.09766;59.89624;(2023, 8, 23, 13, 33, 34)
30.11368;59.93286;(2023, 8, 23, 13, 33, 35)
30.11368;60.09308;(2023, 8, 23, 13, 33, 36)
30.14038;60.32654;(2023, 8, 23, 13, 33, 37)
30.15373;60.35401;(2023, 8, 23, 13, 33, 38)
30.14038;60.26856;(2023, 8, 23, 13, 33, 39)
30.14038;60.17701;(2023, 8, 23, 13, 33, 40)
30.15373;60.11139;(2023, 8, 23, 13, 33, 41)
30.16975;59.97559;(2023, 8, 23, 13, 33, 42)
30.16975;59.88403;(2023, 8, 23, 13, 33, 43)
30.14038;59.90234;(2023, 8, 23, 13, 33, 44)
30.15373;59.98475;(2023, 8, 23, 13, 33, 45)
30.16975;60.11292;(2023, 8, 23, 13, 33, 46)
30.15373;60.12207;(2023, 8, 23, 13, 33, 47)
30.15373;60.19074;(2023, 8, 23, 13, 33, 48)
30.16975;60.33112;(2023, 8, 23, 13, 33, 49)
30.16975;60.41352;(2023, 8, 23, 13, 33, 50)
30.16975;60.29908;(2023, 8, 23, 13, 33, 51)
30.16975;60.37843;(2023, 8, 23, 13, 33, 52)
30.16975;60.39979;(2023, 8, 23, 13, 33, 53)
30.15373;60.38758;(2023, 8, 23, 13, 33, 54)
30.19646;60.57832;(2023, 8, 23, 13, 33, 55)
30.16975;60.77974;(2023, 8, 23, 13, 33, 56)
30.16975;60.87129;(2023, 8, 23, 13, 33, 57)
30.19646;60.73853;(2023, 8, 23, 13, 33, 58)
30.18311;60.64393;(2023, 8, 23, 13, 33, 59)
